,world,industrial,arwem1d1187fb4077b,segmentsPitches_mean_6,english,arorx9k1187fb3dc3f,progressive,epic,ardibrt1187b9af176,artistTermsWeight_var,lyrics,metal,punk,segmentsPitches_var_12,indietronica,heavy,arbfq7l1187b9acd48,artistTermsFreq_var,american,arh6w4x1187b99274f,armi8bw1187fb57b2e,music,segmentsPitches_var_9,arfcun31187b9ad578,classic,segmentsPitches_var_7,funky,arxdfn01187b9ae80e,arnlo5s1187b9b80cc,artistTermsFreq_mean,swedish,rock,arm7edf1187b9b3fa1,segmentsPitches_mean_1,sexy,contemporary,future,garage,metalcore,aruj5a41187fb3f5f1,emotional,artistTermsWeight_mean,indie,ar633sy1187b9ac3b9,chart,armkodx11f50c4bd1b,grunge,loudness,ar13ulo1187fb3f043,cover,arbeohf1187b9b044d,hard,segmentsTimbre_mean_7,post,aggressive,artistFamiliarity,alternative,melodic,jazz,arndl191187fb51583,revival,wave,ardahwh1187fb4b0e7,artistHotness,album,guitarist,ard3lxu1187b9abfc5,segmentsLoudnessMaxStart_mean,guitar,ar30r5e1187b9ad78a,segmentsPitches_mean_5,death,00s,latin,arlr9u31187b9a71ad,usa,dub,year,acid,arh3s5s1187fb4f76b,emo,Hit_Flop_Class
360,0.0,0.0,0.0,17.88688871,0.0,0.0,1.0,0.0,0.0,0.023326791,0.0,0.0,0.0,194.8477912,0.0,0.0,0.0,0.048219842,1.0,0.0,0.0,0.0,295.8910024,0.0,2.0,366.28326380000004,0.0,0.0,0.0,0.5045189520000001,0.0,7.0,0.0,37.48801964,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.580011831,0.0,0.0,0.0,0.0,0.0,-13.982999999999999,0.0,0.0,0.0,0.0,0.141227496,0.0,0.0,0.495066661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37217987799999996,0.0,1.0,0.0,-28.9776252,5.0,0.0,0.123630115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288481643
361,0.0,0.0,0.0,-2.9604464939999997,0.0,0.0,0.0,0.0,0.0,0.051976032,0.0,0.0,0.0,383.89884,0.0,0.0,0.0,0.091173919,0.0,0.0,0.0,0.0,769.2005984,0.0,1.0,1002.1184210000001,0.0,0.0,0.0,0.339168791,0.0,0.0,0.0,43.25929889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430479970000001,0.0,0.0,0.0,0.0,0.0,-6.72,0.0,0.0,0.0,0.0,0.505269373,0.0,0.0,0.676492513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46951390000000004,0.0,0.0,0.0,-22.10499077,0.0,0.0,16.1912048,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.553766592
362,1.0,0.0,0.0,-11.82582407,0.0,0.0,1.0,0.0,0.0,0.011522808999999998,0.0,0.0,2.0,162.4636391,0.0,0.0,0.0,0.019099511,1.0,0.0,0.0,1.0,237.0456491,0.0,2.0,406.2889482,0.0,0.0,0.0,0.829775996,0.0,10.0,0.0,47.76458598,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7954670359999999,3.0,1.0,0.0,0.0,1.0,-6.778,0.0,0.0,0.0,1.0,0.318169312,1.0,0.0,0.589190725,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.439438996,0.0,0.0,0.0,-15.01341534,0.0,0.0,-19.949779100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262308997
363,1.0,0.0,0.0,11.65736903,0.0,0.0,0.0,0.0,0.0,0.029627294,0.0,0.0,0.0,387.72431780000005,0.0,0.0,0.0,0.07723255799999999,0.0,0.0,0.0,0.0,575.1143384,0.0,0.0,685.731222,0.0,0.0,0.0,0.5719773979999999,0.0,7.0,0.0,44.09650906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733711149,0.0,0.0,0.0,0.0,0.0,-6.611000000000001,0.0,0.0,0.0,0.0,0.191598023,0.0,0.0,0.5228881320000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30571906,0.0,0.0,0.0,-23.22774465,0.0,0.0,1.881889621,0.0,0.0,2.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.458288207
364,0.0,0.0,0.0,-15.84010942,0.0,0.0,0.0,0.0,0.0,0.018134179,0.0,0.0,0.0,328.2991863,0.0,0.0,0.0,0.040625323,0.0,0.0,0.0,1.0,301.75718880000005,0.0,0.0,937.5267120999999,0.0,0.0,0.0,0.702455507,0.0,4.0,0.0,49.78948784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714494695,1.0,0.0,0.0,0.0,0.0,-4.333,0.0,0.0,0.0,0.0,0.279986322,0.0,0.0,0.49494062299999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340497416,0.0,0.0,0.0,-14.2514696,0.0,0.0,-2.009384498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245925347
365,1.0,0.0,0.0,-13.95702877,0.0,0.0,0.0,0.0,0.0,0.020496696000000002,0.0,0.0,0.0,460.6905636,0.0,0.0,0.0,0.057747908,0.0,0.0,0.0,1.0,767.1192505,0.0,0.0,599.5796431,0.0,0.0,0.0,0.608903809,0.0,0.0,0.0,30.21503682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.690761814,0.0,0.0,0.0,0.0,0.0,-22.645,0.0,0.0,0.0,0.0,0.18990218600000003,0.0,0.0,0.448025346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39362217200000005,0.0,0.0,0.0,-33.08242002,0.0,0.0,8.604759494,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,0.0,0.0,0.5797287489999999
366,0.0,0.0,0.0,-11.85317795,0.0,0.0,0.0,0.0,0.0,0.054433561,0.0,0.0,0.0,187.62307109999998,0.0,0.0,0.0,0.10073342800000001,0.0,0.0,0.0,2.0,319.65793460000003,0.0,0.0,346.2011251,0.0,0.0,0.0,0.399787114,0.0,1.0,0.0,45.74154016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57362903,1.0,0.0,0.0,0.0,0.0,-6.965,0.0,0.0,0.0,0.0,0.424264042,0.0,0.0,0.7411952390000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395793546,0.0,0.0,0.0,-20.40403202,0.0,0.0,-13.8246315,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.49512393600000004
367,0.0,0.0,0.0,-5.179450599,0.0,0.0,1.0,0.0,0.0,0.039241759,0.0,0.0,0.0,374.9525156,0.0,0.0,0.0,0.09265757300000001,0.0,0.0,0.0,0.0,186.390633,0.0,1.0,445.61674469999997,0.0,0.0,0.0,0.544912835,0.0,3.0,0.0,45.08585479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588238756,0.0,0.0,0.0,0.0,0.0,-9.215,0.0,0.0,0.0,0.0,0.368133234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.251599924,0.0,0.0,0.0,-18.31957485,1.0,0.0,5.491181138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215080319
368,0.0,1.0,0.0,-0.876949402,0.0,0.0,1.0,0.0,0.0,0.015551913999999998,0.0,3.0,1.0,448.5335058,0.0,1.0,0.0,0.02301861,0.0,0.0,0.0,1.0,512.0491480000001,0.0,0.0,1094.1888609999999,1.0,0.0,0.0,0.65057081,0.0,5.0,0.0,46.21881969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7435698470000001,2.0,0.0,0.0,0.0,0.0,-5.319,0.0,0.0,0.0,0.0,0.34384084600000003,0.0,0.0,0.622383754,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36819602799999995,0.0,0.0,0.0,-18.81311132,0.0,0.0,18.21827783,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.39200877100000003
369,1.0,0.0,0.0,-5.797726346,0.0,0.0,0.0,0.0,0.0,0.017322026,0.0,0.0,0.0,310.91776719999996,0.0,0.0,0.0,0.038467217000000005,0.0,0.0,0.0,2.0,529.9206733,0.0,0.0,724.7969982000001,0.0,0.0,0.0,0.7350269159999999,0.0,3.0,0.0,39.82754294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730471902,0.0,0.0,0.0,0.0,0.0,-12.008,0.0,0.0,0.0,0.0,0.18532751100000003,0.0,0.0,0.610713219,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.42512620799999995,0.0,0.0,0.0,-24.19434643,0.0,0.0,35.55895488,0.0,0.0,2.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.506270994
370,0.0,0.0,0.0,18.63596904,0.0,0.0,2.0,2.0,0.0,0.015500834,0.0,14.0,2.0,170.3877673,0.0,2.0,0.0,0.034178886,1.0,0.0,0.0,0.0,171.7043971,0.0,0.0,272.17508419999996,0.0,0.0,0.0,0.719769135,0.0,3.0,0.0,43.35220743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746147935,0.0,0.0,0.0,0.0,0.0,-9.104,0.0,1.0,0.0,1.0,0.09750774,0.0,0.0,0.5070160810000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.421388265,0.0,0.0,0.0,-22.61492879,1.0,0.0,-44.4776935,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.542035897
371,0.0,0.0,0.0,12.3072639,0.0,0.0,0.0,0.0,0.0,0.03103879,0.0,0.0,0.0,220.8598011,0.0,0.0,0.0,0.083372925,0.0,0.0,0.0,0.0,711.0444867000001,0.0,1.0,1196.255659,0.0,0.0,0.0,0.652955576,0.0,0.0,0.0,35.16283791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.722318723,0.0,0.0,0.0,0.0,0.0,-11.401,0.0,0.0,0.0,0.0,0.630328198,0.0,0.0,0.32144843300000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.93631279,0.0,0.0,27.29457334,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,4.0,0.0,0.0,0.229144104
372,0.0,0.0,0.0,-23.59325313,0.0,0.0,0.0,0.0,0.0,0.011798218999999999,0.0,1.0,2.0,299.2220298,0.0,0.0,0.0,0.021492825,1.0,0.0,0.0,3.0,280.8086912,0.0,1.0,668.0569699,0.0,0.0,0.0,0.666679711,0.0,10.0,0.0,50.47271429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.661647881,1.0,0.0,0.0,0.0,0.0,-4.774,0.0,0.0,0.0,1.0,0.37702631600000003,0.0,0.0,0.6874783179999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.516234384,1.0,0.0,0.0,-12.08311153,0.0,0.0,-24.91026316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268165186
373,1.0,0.0,0.0,-16.16554383,1.0,0.0,0.0,0.0,0.0,0.007764836999999999,0.0,3.0,5.0,162.9638755,0.0,0.0,0.0,0.012850691000000001,0.0,0.0,0.0,0.0,168.6368889,0.0,1.0,429.07087750000005,0.0,0.0,0.0,0.748447658,0.0,5.0,0.0,47.83764401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832219545,1.0,0.0,0.0,0.0,1.0,-5.92,0.0,0.0,0.0,1.0,0.42007513399999996,0.0,0.0,0.651045661,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.401723686,0.0,0.0,0.0,-15.65273345,0.0,0.0,-41.64798569,1.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,1.0,0.658202537
374,0.0,0.0,0.0,2.413575355,0.0,0.0,0.0,0.0,0.0,0.009242182,0.0,1.0,1.0,254.2389116,0.0,1.0,0.0,0.011752915,1.0,0.0,0.0,1.0,378.39420060000003,0.0,1.0,692.0135126,0.0,0.0,0.0,0.825355486,0.0,3.0,0.0,43.58673493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794368115,1.0,0.0,0.0,0.0,1.0,-6.297000000000001,0.0,0.0,1.0,0.0,0.522058511,0.0,0.0,0.680332846,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.397803707,0.0,0.0,0.0,-21.99217996,0.0,0.0,3.174825355,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,1.0,0.48456253
375,0.0,0.0,0.0,-16.75240381,1.0,0.0,0.0,0.0,0.0,0.009607168000000001,0.0,2.0,0.0,288.688912,0.0,0.0,0.0,0.015939536,0.0,0.0,0.0,0.0,262.3896407,0.0,1.0,290.9078101,0.0,1.0,0.0,0.72403549,0.0,8.0,0.0,47.49665685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703395677,3.0,0.0,0.0,0.0,2.0,-7.3,0.0,0.0,0.0,0.0,0.37050779899999997,1.0,0.0,0.640757317,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.45121923700000005,0.0,0.0,0.0,-15.04253726,0.0,0.0,-13.76119237,0.0,1.0,0.0,0.0,0.0,0.0,1995.0,0.0,0.0,1.0,0.6593004060000001
376,0.0,0.0,0.0,-8.192305985,1.0,0.0,1.0,0.0,0.0,0.007371364,0.0,0.0,0.0,220.5903963,0.0,0.0,0.0,0.007945183,0.0,0.0,0.0,0.0,314.05563539999997,0.0,2.0,329.0503005,0.0,0.0,0.0,0.766050188,0.0,11.0,0.0,39.92099903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8186140279999999,1.0,0.0,0.0,0.0,0.0,-12.455,0.0,0.0,0.0,1.0,0.487749035,0.0,0.0,0.606611264,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.441366585,0.0,0.0,0.0,-24.50220656,0.0,0.0,-5.466888031,0.0,0.0,1.0,0.0,0.0,0.0,1983.0,0.0,0.0,0.0,0.785025092
377,3.0,0.0,0.0,-5.075970435,0.0,0.0,0.0,0.0,0.0,0.025602901,0.0,0.0,0.0,425.0194741,0.0,0.0,0.0,0.054684624,0.0,0.0,0.0,1.0,212.1228953,0.0,0.0,565.3790407,0.0,0.0,0.0,0.594312376,0.0,0.0,0.0,36.46119478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648906376,0.0,0.0,0.0,0.0,0.0,-16.683,0.0,0.0,0.0,1.0,0.208944348,1.0,0.0,0.42934927799999995,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.27778996699999997,0.0,0.0,0.0,-27.22154609,0.0,0.0,11.30786087,0.0,0.0,1.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.36461247700000005
378,0.0,0.0,0.0,-5.3366017889999995,1.0,0.0,0.0,0.0,0.0,0.041745474,0.0,0.0,0.0,186.33874719999997,1.0,0.0,0.0,0.084343076,0.0,0.0,0.0,1.0,372.88476069999996,0.0,0.0,400.6645903,1.0,0.0,0.0,0.517988021,0.0,3.0,0.0,46.58281063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54393456,2.0,0.0,0.0,0.0,0.0,-6.36,0.0,0.0,0.0,0.0,0.378182536,0.0,0.0,0.8526389320000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535763158,0.0,0.0,0.0,-18.86742399,0.0,0.0,-29.60341031,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.693464248
379,0.0,2.0,0.0,-14.16831942,0.0,0.0,0.0,0.0,0.0,0.021507823,0.0,14.0,2.0,224.33308250000002,0.0,1.0,0.0,0.038060697000000004,1.0,0.0,0.0,0.0,327.5487503,0.0,0.0,307.3790394,0.0,0.0,0.0,0.7056430140000001,0.0,3.0,0.0,48.06297495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.768396045,0.0,0.0,0.0,0.0,0.0,-5.145,0.0,0.0,0.0,1.0,0.30211795399999997,0.0,0.0,0.575646718,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384079784,0.0,0.0,0.0,-14.66254697,1.0,0.0,-40.06551566,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.49448951799999996
380,0.0,0.0,0.0,-1.115186314,0.0,0.0,0.0,0.0,0.0,0.050141449000000005,0.0,0.0,1.0,162.6544065,0.0,0.0,0.0,0.081671169,0.0,0.0,0.0,0.0,253.80150099999997,0.0,0.0,433.3533671,0.0,0.0,0.0,0.481941998,0.0,1.0,0.0,44.19086856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586493006,0.0,0.0,0.0,0.0,0.0,-10.27,0.0,0.0,0.0,0.0,0.39943224899999996,0.0,0.0,0.7740371420000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.521726648,0.0,0.0,1.0,-21.146587399999998,1.0,0.0,2.640685637,0.0,0.0,2.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.629493247
381,0.0,0.0,0.0,-25.71507692,0.0,0.0,0.0,0.0,0.0,0.018391176000000002,0.0,1.0,0.0,224.08430730000003,0.0,0.0,0.0,0.049260834,0.0,0.0,0.0,1.0,142.6907315,0.0,0.0,392.9982963,0.0,0.0,0.0,0.63460834,0.0,3.0,0.0,51.39513187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.721245377,2.0,0.0,0.0,0.0,0.0,-4.3469999999999995,0.0,0.0,0.0,0.0,0.287238095,0.0,0.0,0.499955343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322814384,0.0,0.0,0.0,-10.60783516,0.0,0.0,-48.88326007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.540013926
382,0.0,2.0,0.0,-18.56003069,0.0,0.0,0.0,0.0,0.0,0.009959387,0.0,10.0,4.0,373.9680876,0.0,1.0,0.0,0.012397384,1.0,0.0,0.0,0.0,451.75858020000004,0.0,0.0,354.9437069,0.0,0.0,0.0,0.680414203,0.0,5.0,0.0,46.68349368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7123643209999999,1.0,0.0,0.0,0.0,0.0,-7.51,0.0,0.0,0.0,1.0,0.37015433200000003,0.0,0.0,0.687023631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.475085634,0.0,0.0,0.0,-16.30589079,0.0,0.0,-46.16194224,2.0,0.0,0.0,0.0,0.0,0.0,1995.0,0.0,0.0,1.0,0.45419298799999996
383,0.0,0.0,1.0,-0.415522124,0.0,0.0,0.0,0.0,0.0,0.042247402999999996,0.0,0.0,0.0,395.4185656,0.0,0.0,0.0,0.086393877,0.0,0.0,0.0,0.0,322.84042860000005,0.0,0.0,578.5206817000001,0.0,0.0,0.0,0.535686818,0.0,2.0,0.0,38.29681416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670517073,0.0,0.0,0.0,0.0,0.0,-13.411,0.0,0.0,0.0,0.0,0.314740413,0.0,0.0,0.5069024999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34873669799999996,0.0,1.0,0.0,-26.07240413,5.0,0.0,11.9220767,0.0,1.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.405115722
384,0.0,0.0,0.0,2.547391691,0.0,0.0,1.0,0.0,0.0,0.007614216,0.0,0.0,0.0,932.8510787,0.0,0.0,0.0,0.011343209,0.0,0.0,0.0,0.0,1371.184882,0.0,1.0,1816.919664,0.0,0.0,0.0,0.66557387,0.0,7.0,0.0,38.08744411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.756855959,2.0,0.0,0.0,0.0,0.0,-10.905999999999999,0.0,0.0,0.0,0.0,0.296110781,1.0,0.0,0.6949834090000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429780286,0.0,0.0,0.0,-29.54784866,1.0,0.0,23.1847725,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568964583
385,0.0,0.0,0.0,-15.17187789,0.0,0.0,0.0,0.0,0.0,0.009745839000000001,0.0,0.0,2.0,113.96193629999999,0.0,0.0,0.0,0.024950074,1.0,0.0,0.0,0.0,220.00193190000002,0.0,1.0,355.1548544,0.0,0.0,0.0,0.750575137,0.0,5.0,0.0,48.76509901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770369113,1.0,0.0,0.0,1.0,0.0,-6.893,0.0,0.0,0.0,0.0,0.274966997,0.0,0.0,0.48116368299999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36237172100000004,0.0,0.0,1.0,-13.85158416,0.0,0.0,-58.58631353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.203008916
386,0.0,0.0,0.0,4.788760309,0.0,0.0,0.0,0.0,0.0,0.012290311000000002,0.0,0.0,0.0,249.8148517,0.0,0.0,0.0,0.026878362000000003,0.0,0.0,0.0,0.0,523.9931085,0.0,0.0,870.8353666000002,0.0,0.0,0.0,0.7254498340000001,0.0,2.0,0.0,47.69510825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.752837511,1.0,0.0,0.0,0.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.312474227,0.0,0.0,0.603382768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449423635,0.0,0.0,0.0,-18.94684021,0.0,0.0,-2.084979381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355285536
387,0.0,0.0,0.0,-17.50560394,0.0,0.0,0.0,0.0,0.0,0.036596777000000004,0.0,0.0,0.0,394.2875108,0.0,0.0,0.0,0.074033953,0.0,0.0,0.0,0.0,356.03610449999996,0.0,0.0,987.1864069000001,0.0,0.0,0.0,0.640967739,0.0,1.0,0.0,44.95681281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68803935,0.0,0.0,0.0,0.0,0.0,-8.072000000000001,0.0,0.0,0.0,0.0,0.316270936,0.0,0.0,0.6462773310000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344813625,0.0,0.0,0.0,-19.11382562,0.0,0.0,20.91288374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222587087
388,0.0,1.0,0.0,-7.7295845320000005,0.0,1.0,1.0,0.0,1.0,0.010451225,0.0,6.0,0.0,215.269135,0.0,1.0,0.0,0.011059023000000001,1.0,0.0,0.0,0.0,183.148201,1.0,1.0,490.556308,0.0,0.0,1.0,0.7079256490000001,0.0,11.0,1.0,44.81176349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.772873789,0.0,0.0,0.0,0.0,1.0,-10.478,0.0,0.0,0.0,1.0,0.24289838100000002,0.0,0.0,0.7071997640000001,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.51346329,1.0,0.0,0.0,-18.04311061,1.0,0.0,22.72306655,0.0,0.0,1.0,0.0,0.0,0.0,1989.0,0.0,0.0,0.0,0.79902352
389,1.0,0.0,0.0,-0.328950509,0.0,0.0,0.0,0.0,0.0,0.011110823999999998,0.0,1.0,0.0,216.16163840000002,0.0,0.0,0.0,0.023124191000000002,0.0,0.0,0.0,0.0,274.72261549999996,0.0,0.0,666.5919985,0.0,0.0,0.0,0.6979802759999999,0.0,5.0,0.0,43.62654439999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699037598,2.0,0.0,0.0,0.0,0.0,-9.224,0.0,0.0,0.0,0.0,0.287084425,0.0,0.0,0.609294155,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.373060493,0.0,0.0,0.0,-21.01565211,0.0,0.0,0.296692868,0.0,0.0,1.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.54287719
390,0.0,1.0,0.0,-11.06332043,0.0,0.0,0.0,0.0,0.0,0.00990098,0.0,0.0,1.0,171.39548969999998,0.0,0.0,0.0,0.010588253999999998,0.0,0.0,0.0,0.0,256.2489817,0.0,1.0,559.5454113,0.0,0.0,0.0,0.739627568,0.0,12.0,0.0,40.56271672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752647052,2.0,0.0,0.0,0.0,0.0,-13.01,0.0,0.0,0.0,1.0,0.410919505,1.0,0.0,0.496224085,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.347249717,0.0,0.0,0.0,-23.64235913,0.0,0.0,-1.303241486,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,0.0,1.0,0.270775999
391,0.0,0.0,0.0,-6.275519212000001,0.0,0.0,0.0,0.0,0.0,0.045389844000000006,0.0,0.0,0.0,489.0914443,0.0,0.0,0.0,0.09209247699999999,0.0,0.0,0.0,1.0,562.6794005,0.0,0.0,887.9932887,1.0,0.0,0.0,0.35130075,0.0,1.0,0.0,42.79635172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5146903039999999,0.0,0.0,0.0,0.0,0.0,-6.2589999999999995,1.0,0.0,1.0,0.0,0.40463743799999996,0.0,0.0,0.889460725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.612067268,0.0,0.0,0.0,-22.00356847,1.0,1.0,7.568969458,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.667279494
392,0.0,2.0,0.0,-23.33236927,0.0,0.0,0.0,0.0,0.0,0.01758432,0.0,17.0,2.0,137.868034,0.0,1.0,0.0,0.035706502,0.0,0.0,0.0,0.0,275.41680560000003,0.0,0.0,422.701347,0.0,0.0,0.0,0.7580753809999999,0.0,2.0,0.0,49.90459727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7825343920000001,1.0,0.0,0.0,0.0,0.0,-5.099,0.0,0.0,0.0,0.0,0.31177943,1.0,0.0,0.607919978,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.39872712299999996,1.0,0.0,0.0,-12.56520322,0.0,0.0,-50.2781995,2.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,1.0,0.525497119
393,0.0,0.0,0.0,-12.105625,0.0,0.0,0.0,1.0,0.0,0.016999826000000003,0.0,0.0,0.0,181.29795159999998,0.0,0.0,0.0,0.04266496400000001,0.0,0.0,0.0,1.0,155.91594030000002,0.0,2.0,251.92789390000002,0.0,0.0,0.0,0.599019417,0.0,6.0,0.0,44.78567857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733223925,1.0,0.0,0.0,0.0,0.0,-9.71,0.0,0.0,0.0,0.0,0.457497253,0.0,0.0,0.44276965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.294986617,0.0,0.0,0.0,-18.03457143,0.0,0.0,-35.98226236,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.26586104899999996
394,0.0,0.0,0.0,47.09056647,0.0,0.0,0.0,0.0,0.0,0.014774049,0.0,0.0,0.0,284.983224,0.0,0.0,0.0,0.026474756000000002,1.0,0.0,0.0,0.0,801.066302,0.0,2.0,1060.3665330000001,0.0,0.0,0.0,0.518146433,0.0,0.0,0.0,35.00286705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551334679999999,1.0,0.0,0.0,0.0,0.0,-13.149000000000001,0.0,0.0,0.0,0.0,0.409121387,0.0,0.0,0.605762456,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.385425325,0.0,0.0,0.0,-33.82719653,0.0,0.0,20.10563006,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,0.0,0.0,0.0,0.720274943
