,ar8c10w1187b9a7fd3,ardh00c1187b999457,arlmmzu11f4c840fe8,love,ar5wu281187fb49c5f,heavy,segmentsLoudnessMaxStart_mean,el,artmszo1187b98f20e,pop,artistTermsWeight_mean,arv6fhx1187b98e981,drum,argql451187b9af4ff,segmentsPitches_mean_2,arh6w4x1187b99274f,ambient,progressive,metal,arpisa41187fb3de42,swing,indie,segmentsPitches_var_10,arsm2yu1187b99d602,ar43vrg1187b98cb01,ars8vy21187b990549,chinese,year,classic,garde,uk,artistTermsFreq_mean,thrash,artistFamiliarity,sectionsConfidence_mean,ar8ksrb1187fb3d73b,ar0e39c1187fb51c58,punk,folk,death,ar2o3b51187b98cd94,arfamuk1187fb53f2e,grunge,hop,ard2lkr1187b9904b7,arorx9k1187fb3dc3f,electronica,aggressive,crossover,arf53zn1187b9b5300,artihcd1187fb4fc8d,artft6p1187fb4acbe,artistHotness,arjql8p1187b9afdbd,arnloio11f4c841019,guitar,areaex91187b98dc01,arc28sn1187b989049,segmentsPitches_var_9,arsk5c61187fb3d9e9,segmentsTimbre_mean_12,arzvef91187b9ac770,artistTermsWeight_var,armo54h1187fb52a77,arp06gy1187b98b0f0,arh5ane1187b98e894,armi8bw1187fb57b2e,artistPlayMeID,hard,arg274e1187fb4bca8,rock,experimental,ar2xdis1187b997bf3,artistTermsFreq_var,melodic,arnnq9e1187fb3c82f,alternative,jamaican,80s,arkyi5t1187b99334f,Hit_Flop_Class
557,0,0,0,0.333333333,0,0,0.726511144,0,0,0,0.511041652,0,0,0,0.540148731,0,0,0,0,0,0,0,0.258340695,0,0,0,0,0,0,0,0,0.640967739,0,0.652845894,0.526112186,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.376412215,0,0,0,0,0,0.108825982,0,0.253081502,0,0.284573066,0,0,0,0,0,0,0,0.052631579,0,0,0.203061772,0,0,0.142857143,0,0,0,0.222587087
558,0,0,0,0,0,0.333333333,0.750084075,0,0,0.272727273,0.644008766,0,0,0,0.630664284,0,0,0.2,0.230769231,0,0,0,0.065298402,0,0,0,0,0.989552239,0.333333333,0,0,0.707925649,0,0.714387524,0.563077585,0,0,0,0,0,0,0,0.25,0.125,0,1,0,0,0,0,0,0,0.560516872,0,0,0.2,0,0,0.043398265,0,0.300881933,0,0.081267734,0,0,0,0,0.031020801,0.2,0,0.578947368,0,0,0.030332904,0,0,0.285714286,0,0.25,0,0.79902352
559,0,0,0,0,0,0,0.70388333,0,0,0.181818182,0.544046422,0,0.5,0,0.576425164,0,0.166666667,0.4,0.038461538,0,0.25,0,0.139169246,0,0,0,0,0,0.333333333,0,0,0.705851602,0,0.549464955,0.620459919,0,0,0.285714286,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.469732834,0,0,0,0,0,0.111396231,0,0.410122462,0,0.100504709,0,0,0,0,0.027666422,0.2,0,0.578947368,0,0,0.079829172,0,0,0,0,0.25,0,0
560,0,0,0,0,0,0,0.684640409,0,0,0.363636364,0.528279997,0,0,0,0.41954399,0,0,0,0.038461538,0,0,0.333333333,0.363076111,0,0,0,0,0.997512438,0,0,0,0.697980276,0,0.615486833,0.772189985,0,0,0,0.1,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.407247616,0,0,0,0,0,0.078053696,0,0.303477413,0,0.086396713,0,0,0,0,0.025567363,0,0,0.263157895,0,0,0.063425483,0,0,0.285714286,0,0,0,0.54287719
561,0,0,0,0,0,0,0.626810657,0,0,0.363636364,0.612305947,0,0,0,0.608553279,0,0.166666667,0,0,0,0,0.333333333,0.126337577,0,0,0,0,0.989054726,0.333333333,0,0,0.739627568,0,0.501267553,0.57027724,0,0,0.071428571,0,0,0,0,0,0.125,0,0,0.333333333,0,0,0,0,0,0.37907155,0,0,0,0,0,0.071062532,0,0.527763971,0,0.076989081,0,0,0,0,0,0.2,0,0.631578947,0.666666667,0,0.02904167,0,0,0.285714286,0,0,0,0.270775999
562,0,0,0,0.333333333,0,0,0.662890378,0,0,0.181818182,0.239339233,0,0,0,0.579108411,0,0,0,0,0,0,0,0.201564011,0,0,0,0,0.996517413,0,0,0,0.35130075,0,0.898500929,0.305738233,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.668156881,0,0,0.2,0,0,0.187028094,0,0.232266772,0,0.352947121,0,0,0,0,0.000798466,0,0,0.052631579,0,0,0.252593044,0,0,0,0,0.25,0,0.667279494
563,0,0,0,0,0,0.333333333,0.870686039,0,0,0.090909091,0.659150523,0,0,0,0.593913631,0,0,0,0.653846154,0,0,0.166666667,0.152411164,0,0,0,0,0.998507463,0,0,0,0.758075381,0.25,0.614098689,0.595905867,0,0,0.142857143,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.435266326,0,0,0,0,0,0.078316406,0,0.385838076,0,0.136734004,0,0,0,0,0,0,0,0.105263158,0,0,0.097936491,0.75,0,0.142857143,0,0,0,0.525497119
564,0,0,0,0,0,0,0.750272074,0,0,0.090909091,0.581862684,0,0,0,0.578499571,0,0,0,0,1,0,0.166666667,0.137067687,0,0,0,0,0.985074627,0.666666667,0,0,0.599019417,0,0.447269824,0.583236622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322019079,0,0,0,0,0,0.033092485,0,0.37769531,0,0.132189034,0,0,0,0,0.065177844,0,0,0.315789474,0,0,0.117022296,0.25,0,0.142857143,0,0.25,0,0.265861049
565,0,0,0,0,0,0,0.402580618,0,0,0.090909091,0.459465898,0,0,0,0.605806409,0,0,0,0,0,0,0.166666667,0.606979108,0,0,0,0,0.993532338,0.666666667,0,0,0.518146433,0,0.611919239,0.58306469,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0.420745556,0,0,0,0,0,0.277243259,0,0.41565902,0,0.114881603,0,0,0,0,0.605236947,0,0,0,0,0,0.072615478,0,0,0.142857143,0,0.25,0,0.720274943
566,0,0,0,0,0,0,0.660692325,0,0,0.363636364,0.787425743,0,0,0,0.535348352,0,0,0.4,0.038461538,0,0,0,0.099048788,0,0,0,0,0,0,0,0,0.773510386,0,0.610790112,0.456264775,0,0,0,0,0.166666667,0,0,0,0.125,0,0,0.333333333,0,0,0,0,0,0.435414215,0,0,0,0,0,0.073003321,0,0.441398544,0,0.042517646,0,0,0,0,0,0.4,0,0.157894737,0,0,0.017127194,0,0,0.142857143,0,0,0,0.424539052
567,0,0,0,0,0,0,0.788010055,0,0,0.090909091,0.689058372,0,0,0,0.644991645,1,0,0,0,0,0,0.666666667,0.207335951,0,0,0,0,0.998507463,0,0,0,0.829750466,0,0.88774331,0.488072211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713820111,0,0,0,0,0,0.093650886,0,0.333997502,0,0.098457111,0,0,0,0,0,0,0,0.578947368,0,0,0.075861862,0,0,0.428571429,0,0,0,0.707668305
568,0,0,0,0,0,0,0.55175668,0,0,0.272727273,0.432887513,0,0,0,0.420198514,0,0,0,0,0,0,0,0.313063154,0,0,0,0,0,0,0,0,0.575222701,0,0.497445744,0.230818827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.370007941,0,0,0.2,0,0,0.1560915,0,0.3297208,0,0.144879537,0,0,0,0,0,0,0,0,0,0,0.083325206,0,0,0,0,0,0,0.375984302
569,0,0,1,0.333333333,0,0,0.713240328,0,0,0,0.084365651,1,0,1,0.376635489,0,0,0,0.038461538,0,0,0,0.113581747,0,1,0,0,0,0.333333333,0,0,0.261757533,0,0.481816736,0.723046063,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,1,0,0,0.391118377,1,1,0.2,1,0,0.128164995,0,0.249168454,0,0.254441006,0,0,0,0,0.096540257,0,1,0,0,0,0.154448524,0,0,0,0,0,1,0
570,0,0,0,0,0,0,0.745233611,0,0,0,0.51419467,0,0,0,0.58334347,0,0,0,0,0,0,0,0.358213255,0,0,0,0,0.997512438,0,0,0,0.657030767,0,0.536024247,0.327589239,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.356132085,0,0,0,0,0,0.149355198,0,0.36354384,0,0.216837677,0,0,0,0,0,0.4,0,0,0,0,0.172445872,0,0,0,0,0,0,0.638227964
571,0,0,0,0,0,0,0.722109534,0,0,0.272727273,0.231124324,0,0,0,0.528246163,0,0,0,0,0,0,0.166666667,0.127360372,0,0,0,0,0.985572139,0.666666667,0,0.25,0.399014731,0,0.726624112,0.565441651,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516070746,0,0,0.2,0,0,0.067341677,0,0.546129137,0,0.327671565,0,0,0,0,0.065523571,0,0,0.473684211,0,0,0.226663964,0,0,0,0,0,0,0.581493637
572,0,0,0,0,0,0.666666667,0.583063043,0,0,0,0.414487178,0,0,0,0.400444909,0,0,0,0.076923077,0,0,0.333333333,0.221423465,0,0,0,0,0.998507463,0,0,0,0.58360219,0,0.859723052,0.565764023,0,0,0.071428571,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.644557826,0,0,0,0,0,0.125966565,0,0.386912218,0,0.358724486,0,0,0,0,0,0,0,0.157894737,0,0,0.247972051,0,0,0.142857143,0,0.25,0,0.496175336
573,0,0,0,0,0,0,0.72166167,0,0,0,0.419595312,0,0,0,0.497614022,0,0,0,0,0,0,0,0.131503252,0,0,0,0,0.990049751,1,0,0,0.560085052,0,0.591464991,0.408983452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398354619,0,0,0.8,0,0,0.151136876,0,0.317431329,0,0.199393157,0,0,0,0,0.047907938,0.2,0,0.315789474,0,0,0.207987799,0,0,0.142857143,0,0,0,0.780157224
574,0,0,0,0,0,0,0.57902,0,0,0.090909091,0.565854289,0,0,0,0.436019026,0,0.166666667,0,0,0,0,0,0.235033424,0,0,0,0,0.995024876,0,0,0,0.70213303,0,0.586265767,0.465635074,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392622378,0,0,0,0,0,0.105789309,0,0.210222786,0,0.104193645,0,0,0,0,0,0,0,0.210526316,0,0,0.071805202,0,0,0.142857143,0,0,0,0.405115722
575,0,0,0,0,0,0,0.698013685,1,0,0,0.511409036,0,0,0,0.731289845,0,0,0,0,0,0,0,0.326022176,0,0,0,0,0,0,0,0,0.657080485,0,0.539149088,0.523357364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404722862,0,0,0,0,0,0.114026415,0,0.240334211,0,0.193213,0,0,0,0,0,0,0,0.052631579,0.333333333,0,0.138907303,0,0,0,0,0,0,0.252406051
576,0,0,0,0,0,1,0.831649247,0,0,0.181818182,0.219334521,0,0,0,0.581703266,0,0,0,0.192307692,0,0,0.166666667,0.081669264,0,0,0,0,0.990547264,1,0,0,0.384447003,0,0.852664081,0.423955871,0,0,0.071428571,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0,0.779070253,0,0,0.2,0,0,0.065809909,0,0.382685051,0,0.309187764,0,0,0,1,0,0.4,0,0.368421053,0,0,0.175705285,0,0,0.285714286,0,0.25,0,0.701040475
577,0,0,1,0,0,0,0.644961807,0,0,0,0.419986215,1,0,1,0.369252826,0,0,0,0,0,0,0,0.171552561,0,0,0,0,0,0,0,0,0.550423822,0,0.602249428,0.705996132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.432858366,0,1,0,1,1,0.203354626,0,0.153647817,0,0.243065246,0,0,0,0,0.225990468,0,1,0,0,0,0.165519336,0,0,0,0,0,1,0.251981899
578,0,0,0,0,0,0,0.577133301,0,0,0.090909091,0.548794379,0,0,0,0.094871202,0,0.166666667,0,0,0,0,0,0.067153101,0,0,0,0,0.993034826,0.333333333,0,0,0.688774896,0,0.515850429,0.360090264,0,0,0,0.1,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.364357479,0,0,0,0,0,0.111545013,0,0.184359817,0,0.162969815,0,0,0,0,0.251878864,0,0,0.105263158,0,0,0.126585317,0,0,0.142857143,0,0,0,0.265861049
579,0,0,0,0,0,0,0.726116491,0,0,0,0.479817029,0,0,0,0.31349299,0,0.666666667,0.4,0,0,0,0,0.065431856,0,0,0,0,0.996517413,0,0,0,0.551982822,0,0.426679818,0.938288662,0,0,0,0,0,0,0,0,0.125,0,0,0.333333333,0,0,0,0,0,0.349302882,0,0,0,0,0,0.208570866,0,0.169350051,0,0.297700684,0,0,0,0,0,0,0,0.052631579,0,0,0.204633245,0,0,0.142857143,0,0,0,0.212045405
580,0,0,0,0,0,0,0.632808845,0,0,0,0.706695713,0,0,0,0.581788613,0,0.166666667,0.2,0.038461538,0,0,0,0.230215472,0,0,0,0,0,0,0,0,0.733935398,0,0.446508643,0.581076725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332920332,0,0,0,0,0,0.230583011,0,0.317806975,0,0.094550489,0,0,0,0,0,0.2,0,0,0.333333333,0,0.08596065,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0.712884035,0,0,0.545454545,0.554029239,0,0,0,0.202219686,0,0,0,0,0,0,0.333333333,0.193061265,0,0,0,0,0,0,0,0.25,0.718699361,0,0.49098775,0.318680031,0,0,0,0,0,0,0,0,0.125,0,0,0.333333333,0,0,0,0,0,0.415440016,0,0,0,0,0,0.229923361,0,0.141159851,0,0.161447168,0,0,0,0,0,0,0,0.052631579,0,0,0.152723973,0,0,0.285714286,0,0.25,0,0.263689888
582,0,0,0,0,0,0,0.659648474,0,0,0,0.467642468,0,0,0,0.416523297,0,0,0,0,0,0,0,0.161294484,0,0,0,0,0,0.333333333,0,0,0.604686025,0,0.5463787,0.211823638,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.422061541,0,0,0,0,0,0.110930617,1,0.187095581,0,0.195372509,0,0,0,0,0.279162517,0,0,0.315789474,0,1,0.15145681,0.25,0,0.142857143,0,0,0,0
583,0,0,0,0,0,0,0.860321077,0,0,0.454545455,0.550747241,0,0,0,0.578755866,0,0,0,0,0,0,0,0.154248415,0,0,0,0,0.995522388,0,0,0,0.716554934,0,0.489233551,0.498940775,0,0,0.142857143,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.384084555,0,0,0,0,0,0.055844878,0,0.372432723,0,0.219060202,0,0,0,0,0.08493781,0,0,0.157894737,0,0,0.17315554,0,0,0.428571429,0,0,0,0.405115722
584,0,0,0,0,0,0.666666667,0.674793767,0,0,0.181818182,0.584526544,0,0,0,0.384493742,0,0,0.6,0.5,0,0,0.333333333,0.17967489,0,0,0,0,0.997512438,0.333333333,0,0,0.681779002,0.125,0.636152206,0.438611034,0,0,0.071428571,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580110124,0,0,0,0,0,0.205870209,0,0.319141098,0,0.10811641,0,0,0,0,0,0.2,0,0.631578947,0,0,0.066678359,0.25,0,0.428571429,0,0,0,0.679686055
585,0,0,0,0,0,0,0.742679158,0,0,0.090909091,0.612604467,0,0,0,0.418308905,0,0,0,0,0,0,0.166666667,0.539607027,0,0,0,0,0.995024876,0,0,0,0.725449834,0,0.609515364,0.288523533,0,0,0,0.1,0,0,0,0.25,0.375,0,0,0.333333333,0,0,0,0,0,0.490608647,0,0,0,0,0,0.27958335,0,0.529306954,0,0.095568292,0,0,0,0,0.009503387,0,0,0.105263158,0,0,0.073722496,0,0,0,0,0,0,0.428702263
586,0,0,0,0,0,0,0.64010159,0,0,0.272727273,0.432887513,0,0,0,0.47565773,0,0,0,0,0,0,0,0.299317595,0,0,0,0,0.997512438,0,0,0,0.575222701,0,0.497445744,0.352890609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.370007941,0,0,0.2,0,0,0.163358061,0,0.329387659,0,0.144879537,0,0,0,0,0,0,0,0,0,0,0.083325206,0,0,0,0,0,0,0.265861049
587,0,0,0,0,0,0,0.763116605,0,0,0.090909091,0.322945909,0,0,0,0.570755888,0,0,0,0,0,0,0,0.228732621,0,0,0,0,0,0,0,0,0.328860885,0,0.44444453,0.512756747,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139403824,0,0.16613304,0,0.362796852,0,0,0,0,0,0,0,0.052631579,0,0,0.291901619,0,0,0.142857143,0,0,0,0
588,0,0,0,0,0,0,0.918848453,0,0,0.272727273,0.629358798,0,0,0,0.504854377,0,0,0.2,0,0,0,0,0.149882803,0,0,0,0,0.99800995,0,0,0,0.68033397,0,0.59786163,0.874274662,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.406595347,0,0,0,0,0,0.042941684,1,0.315788563,0,0.235125269,0,0,0,0,0.144225941,0,0,0.368421053,0,0,0.175148292,0,0,0.142857143,0,0,0,0.372530039
589,0,0,0,0,0,0,0.795014085,0,0,0,0.333741391,0,0,0,0.456789334,0,0,0,0,0,0,0,0.251388139,0,0,0,0,0,0,0,0,0.450124381,0,0.340925999,0.65471408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217964939,0,0.333292475,0,0.374346964,0,0,0,0,0,0,0,0,0,0,0.297489634,0,0,0,0,0,0,0
590,0,0,0,0.333333333,0,0,0.733866012,0,0,0,0,0,0,0,0.545309699,0,0,0,0,0,0,0,0.06363869,0,1,1,0,0,0,0,0,0.185244331,0,0.43409545,0.416720396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.306185469,0,0,0.2,1,1,0.087851249,0,0.273747918,0,0.150067994,0,0,0,0,0.262616992,0,0,0.052631579,0,0,0.122280775,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0.662574356,0,0,0.636363636,0.759693103,0,0,0,0.44330957,0,0.166666667,0.2,0,0,0,0.5,0.260085746,0,0,0,0,0.99800995,0.666666667,0,0,0.833871642,0,0.618884689,0.491618311,0,0,0.071428571,0.1,0,0,0,0,0.25,0,0,0.333333333,0,0,0,0,0,0.499546489,0,0,0,0,0,0.117990743,0,0.490974467,0,0.058510887,0,0,0,0,0,0,0,0.736842105,0.666666667,0,0.015350266,0,0,0.285714286,0,0,0,0.270775999
592,0,0,0,0,0,0,0.667137543,0,1,0.090909091,0.60778977,0,0,0,0.552012641,0,0.166666667,0,0,0,0,0,0.085780662,0,0,0,0,0,0.333333333,0,0,0.692892107,0,0.581908555,0.253814743,0,0,0,0.2,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.421239778,0,0,0,0,0,0.054221963,0,0.264330528,0,0.103496605,0,0,0,0,0.167558424,0,0,0.105263158,0,0,0.068879933,0,0,0,0,0,0,0.613045836
593,0,0,0,0,0,0,0.853289934,0,0,0.090909091,0.582387028,0,0,0,0.492500446,0,0,0,0.038461538,0,0,0.166666667,0.153296301,0,0,0,0,0,0.666666667,0,0,0.671953356,0,0.594359565,0.551794542,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398159846,0,0,0,0,0,0.076096871,0,0.402132105,0,0.136768669,0,0,0,0,0,0.2,0,0.421052632,0,0,0.141344769,0.25,0,0.142857143,0,0.25,0,0.697651732
594,0,0,0,0,0,1,0.842393066,0,0,0.181818182,0.566188862,0,0,0,0.589213312,0,0,0.2,0.269230769,0,0,0,0.121252411,0,0,0,0,0.999502488,0,0.5,0,0.690265161,0,0.527733584,0.426545086,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455859842,0,0,0,0,0,0.018955903,0,0.303761669,0,0.139918331,0,0,0,0,0,0.2,0,0.421052632,0,0,0.113392493,0,0,0.285714286,0,0,0,0.266955186
595,0,0,0,0,0,0,0.630928256,0,0,0.181818182,0.615182714,0,0,0,0.517262383,0,0,0,0,0,0,0,0.137066836,0,0,0,0,0,0,0,0,0.738001319,0,0.454660988,0.470523925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347046735,0,0,0,0,0,0.113079053,0,0.266938892,0,0.172404134,0,0,0,0,0,0,0,0.157894737,0,0,0.136143791,0,0,0.142857143,0,0,0,0
596,0,0,0,0,0,0,0.575922374,0,0,0.272727273,0.505038859,0,0,0,0.277594218,0,0,0,0,0,0,0,0.128490697,0,0,0,0,0.988557214,0,0,0,0.658912275,0,0.426249113,0.269987105,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377311415,0,0,0,0,0,0.349962005,0,0.222526887,0,0.160265316,0,0,0,0,0.072615098,0,0,0.052631579,0,0,0.157037658,0,0,0,0,0,0,0.641771193
597,0,0,0,0,0,0,0.6669502,0,0,0.727272727,0.622030963,0,0,0,0.302475041,0,0,0.2,0.038461538,0,0,0.5,0.295737654,0,0,0,0,0,0,0,0,0.806780583,0,0.623154368,0.375456695,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.375354279,0,0,0,0,0,0.165897045,0,0.235940297,0,0.067190803,0,0,0,0,0.268605484,0,0,0.263157895,0,0,0.034666274,0,0,0.428571429,0,0,0,0
598,0,0,0,0,0,0,0.61256306,0,0,0.090909091,0.357049532,0,0,0,0.706613466,0,0,0,0,0,0,0,0.208733486,0,0,0,0,0.991044776,0,0,0,0.518759666,0,0.411596897,0.512701483,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327542637,0,0,0,0,0,0.069880487,0,0.460198347,0,0.272854567,0,0,0,0,0,0,0,0,0,0,0.191866035,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0.515352402,0,0,0.090909091,0.479722321,0,0,0,0.509026625,0,0,0.2,0,0,0,0,0.593679691,0,0,0,0,0,0,0,0,0.645659938,0,0.477253082,0.602836879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380493559,0,0,0,0,0,0.134260387,0,0.449791263,0,0.206774054,0,0,0,0,0,0.2,0,0.105263158,0,0,0.200692434,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0.724118265,0,0,0.363636364,0.713361035,0,0,0,0.499659535,0,0,0,0,0,0,0.5,0.169219153,0,0,0,0,0,0,0,0,0.825611671,0,0.520550218,0.550827424,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.324113488,0,0,0,0,0,0.1225435,0,0.503522368,0,0.148160891,0,0,0,0,0,0.2,0,0.315789474,0,0,0.111664739,0,0,0.428571429,0,0,0,0.270775999
601,0,0,0,0,0,0,0.610599215,0,0,0.363636364,0.468048668,0,0,0,0.446245627,0,0,0,0,0,0.25,0,0.230374543,0,0,0,0,0.992039801,0,0,0,0.612025864,0,0.474991389,0.332780695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349419572,0,0,0,0,0,0.226592938,0,0.31530614,0,0.144374033,0,0,0,0,0.109406254,0,0,0.105263158,0,0,0.138114244,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0.56647976,0,0,0,0.586798213,0,0.5,0,0.337917807,0,0.333333333,0.4,0,0,0,0,0.317213493,0,0,0,0,0.9960199,0,0,0,0.650586663,0,0.563679171,1,0,0,0,0,0,0,0,0,0.25,0,0,0.333333333,0,0,0,0,0,0.452791002,0,0,0,0,0,0.156878415,0,0.393371912,0,0.138504578,0,0,0,0,0,0,0,0.157894737,0.333333333,0,0.088510909,0,0,0.142857143,0,0,0,0.360370583
603,0,0,0,0,0,0,0.669886897,0,0,0,0.202350646,0,0,0,0.46702732,0,0,0,0,0,0,0,0.129759893,0,0,0,0,0,0.333333333,0,0,0.33921637,0,0.424209428,0.483835314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271968072,0,0,0,0,0,0.11399069,0,0.263473663,0,0.73154787,0,0,0,0,0.206415712,0,0,0,0,0,0.440697469,0,0,0,0,0,0,0.257216092
604,0,0,0,0,0,0,0.743405617,0.333333333,0,0.363636364,0.456475545,0,0,0,0.605386405,0,0,0,0,0,0,0,0.203578728,0,0,0,0,0,0.333333333,0,0,0.606648111,0,0.495175811,0.238770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412063945,0,0,0,0,0,0.127198002,0,0.39340129,0,0.164558992,0,0,0,0,0.09830182,0,0,0.105263158,0,0,0.17439321,0,0,0,0,0,0,0
605,0,0,0,0,0,0.333333333,1,0,0,0,0.63622551,0,0,0,0.629484742,0,0.166666667,0,0.153846154,0,0,0.333333333,0.068404643,0,0,0,0,0.998507463,0.333333333,0,0,0.711487443,0,0.746951396,0.634214485,0,0,0.142857143,0.1,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.39504092,0,0,0,0,0,0.028653649,0,0.44460248,0,0.14859579,0,0,0,0,0,0,0,0.157894737,0,0,0.104412194,0.25,0,0.142857143,0,0,0,0.537503904
606,0,0,0,0,0,0,0.867772107,0,0,0.181818182,0.55997382,0,0,0,0.504121094,0,0,0,0,0,0,0,0.176405833,0,0,0,0,0.996517413,0,0,0,0.641320805,0,0.520201555,0.370442009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.385234647,0,0,0,0,0,0.142055501,1,0.491987496,0,0.099363136,0,0,0,0,0.880061408,0,0,0.315789474,0.333333333,1,0.130648648,0,0,0,0,0,0,0.419125893
607,0,0,0,0,0,0,0.758217407,0,0,0.090909091,0.523406273,0,0,0,0.523801073,0,0,0,0,0,0,0,0.155975365,0,0,0,0,0.994029851,0,0,0,0.65355699,0,0.60130475,0.348484848,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.380657138,0,0,0,0,0,0.068301905,0,0.227871842,0,0.166236978,0,0,0,0,0,0,0,0.210526316,0.333333333,0,0.179872083,0,0,0.142857143,0,0,0,0
608,0,0,0,0,0,0.333333333,0.893157176,0,0,0,0.535920278,0,0,0,0.600070775,0,0.166666667,0.6,0.692307692,0,0,0,0.046313553,0,0,0,0,0.994527363,0,0.5,0,0.703869525,0.125,0.553756781,0.344528456,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.39419755,0,0,0,0,0,0.008178532,0,0.403606201,0,0.103788202,0,0,0,0,0,0.6,0,0.263157895,0,0,0.057645778,0.75,0,0,0,0,0,0.514298331
609,0,0,0,0.333333333,0,0,0.525871066,0,0,0.272727273,0.680975607,0,0,0,0.416926748,0,0,0,0,0,0,0,0.118103802,0,0,0,0,0.980099502,0.333333333,0.5,0,0.770906317,0,0.558337492,0.568880293,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.405774558,0,0,0,0,0,0.137995944,0,0.333804573,0,0.071344489,0,0,0,0,0.019352502,0,0,0.052631579,0,0,0.038494065,0,0,0,0,0,0,0.531722098
610,0,0,0,0,0,0,0.545101568,0,0,0,0.35122902,0,0,0,0.486452353,0,0,0,0,0,0,0,0.298598475,0,0,0,0,0,0.333333333,0,0,0.513284895,0,0.688006752,0.296993142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494917953,0,0,0,0,0,0.141443578,0,0.308976953,0,0.372742849,0,0,0,0,0.007260275,0,0,0.157894737,0,0,0.298079055,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0.771077366,0,0,0.090909091,0.410631561,0,0,0,0.605176658,0,0,0.2,0.115384615,0,0,0.333333333,0.103866658,0,0,0,0,0.984577114,0.666666667,0,1,0.590399195,0.125,0.666652395,0.650290135,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474532374,0,0,0,0,0,0.036160909,0,0.24978742,0,0.087159584,0,0,0,0,0.441032902,0,0,0.315789474,0,0,0.064989564,0,0,0.142857143,0,0.25,0,0.499445835
