,guitar,chart,segmentsPitches_var_9,uk,segmentsPitches_mean_5,arorx9k1187fb3dc3f,garage,ar13ulo1187fb3f043,alternative,segmentsTimbre_mean_7,artistTermsFreq_mean,arxdfn01187b9ae80e,indie,arlr9u31187b9a71ad,grunge,classic,wave,ar30r5e1187b9ad78a,ardahwh1187fb4b0e7,arh3s5s1187fb4f76b,electronica,segmentsPitches_mean_1,contemporary,armkodx11f50c4bd1b,songHotttnesss,heavy,usa,indietronica,industrial,post,swedish,sexy,arm7edf1187b9b3fa1,english,funky,arbfq7l1187b9acd48,segmentsPitches_var_7,arhonde11f4c83c1d7,segmentsPitches_var_6,black,artistTermsWeight_mean,melodic,arnlo5s1187b9b80cc,metal,00s,ard3lxu1187b9abfc5,segmentsLoudnessMaxStart_mean,world,year,emo,segmentsPitches_var_12,arpanxo1187b9b468a,glam,arm8p4t1187b99f4ba,progressive,punk,mellow,loudness,emotional,album,rock,segmentsPitches_mean_6,soundtrack,arwem1d1187fb4077b,arfcun31187b9ad578,epic,artistFamiliarity,aggressive,aruj5a41187fb3f5f1,ar633sy1187b9ac3b9,lyrics,american,death,arh6w4x1187b99274f,arndl191187fb51583,hard,metalcore,arbeohf1187b9b044d,armi8bw1187fb57b2e,ardibrt1187b9af176,artistHotness,Hit_Flop_Class
774,0.0,0.0,270.57966560000006,0.0,-33.32089813,0.0,0.0,0.0,2.0,0.32457142899999997,0.7008583629999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.31449883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.3686841,0.0,1211.895544,0.0,0.7299019059999999,0.0,0.0,0.0,0.0,0.0,-16.04125644,0.0,0.0,0.0,177.54744230000003,0.0,0.0,0.0,0.0,0.0,0.0,-6.079,0.0,0.0,3.0,2.446717799,0.0,0.0,0.0,0.0,0.575532412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374530029,0.0
775,0.0,0.0,322.56183839999994,0.0,-72.38607042,0.0,0.0,0.0,0.0,0.30475117399999996,0.540671723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01734898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,299.6221849,0.0,624.3512112000001,0.0,0.681436305,0.0,0.0,0.0,0.0,0.0,-15.71616745,0.0,0.0,0.0,257.91793340000004,0.0,0.0,0.0,1.0,0.0,0.0,-6.692,0.0,0.0,1.0,7.272496088,0.0,0.0,0.0,0.0,0.505845179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348146526,0.0
776,0.0,0.0,193.0970945,0.0,0.956429091,0.0,0.0,0.0,1.0,0.454550303,0.384539966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.57526303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.92030439999996,0.0,411.16321139999997,0.0,0.544780649,1.0,0.0,0.0,0.0,0.0,-17.13207515,0.0,2004.0,0.0,196.2456741,0.0,0.0,0.0,3.0,0.0,0.0,-6.21,0.0,0.0,1.0,-31.9182703,1.0,0.0,0.0,1.0,0.786427083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512226738,0.0
777,0.0,0.0,430.83669180000004,0.0,1.5323384619999998,0.0,0.0,0.0,1.0,0.318733728,0.5368422429999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.08618107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.8878890999999,0.0,890.2726395999999,0.0,0.63704767,0.0,0.0,0.0,0.0,0.0,-18.20207929,0.0,0.0,0.0,239.84753109999997,0.0,0.0,0.0,0.0,0.0,0.0,-8.101,0.0,0.0,0.0,-5.966808284,0.0,0.0,0.0,0.0,0.42609095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21627785300000002,0.0
778,0.0,0.0,760.128072,0.0,-17.00637924,0.0,0.0,0.0,2.0,0.291017472,0.68692129,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,41.41811408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,926.3514815,0.0,1718.9850989999998,0.0,0.6399399179999999,0.0,0.0,0.0,0.0,0.0,-23.77964543,0.0,2001.0,0.0,652.3176183999999,0.0,0.0,0.0,0.0,1.0,1.0,-9.781,0.0,0.0,5.0,-1.423605344,0.0,0.0,0.0,0.0,0.518337026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335335108,0.0
779,0.0,0.0,216.4738366,0.0,13.75524924,0.0,0.0,0.0,0.0,0.307627676,0.585331832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.88266743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.1499578,0.0,438.9168603,0.0,0.6302056979999999,0.0,0.0,0.0,0.0,0.0,-20.62952141,2.0,0.0,0.0,335.7142433,0.0,0.0,0.0,0.0,0.0,0.0,-10.638,0.0,0.0,0.0,-3.7501146789999997,0.0,0.0,0.0,0.0,0.47718000899999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32795475399999996,0.0
780,1.0,0.0,279.5386757,0.0,-15.16465757,0.0,0.0,0.0,3.0,0.288527295,0.7089309890000001,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,51.74689206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.6947528,0.0,839.1988366,0.0,0.75822756,0.0,1.0,7.0,0.0,0.0,-11.31860794,0.0,2008.0,1.0,161.1385175,0.0,0.0,0.0,3.0,1.0,0.0,-4.793,0.0,0.0,12.0,-13.89475931,0.0,0.0,0.0,0.0,0.645533996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44840744200000004,0.0
781,0.0,0.0,355.6789617,0.0,22.21443551,0.0,0.0,0.0,0.0,0.320093323,0.519988271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.45660243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.997284,0.0,1705.796209,1.0,0.668414477,0.0,0.0,0.0,0.0,0.0,-21.59164188,0.0,0.0,0.0,333.1565637,0.0,0.0,0.0,0.0,0.0,0.0,-3.8480000000000003,0.0,0.0,0.0,-5.338993171,0.0,0.0,0.0,0.0,0.687687486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40668609899999997,0.0
782,1.0,1.0,375.44334879999997,0.0,-25.67458624,0.0,0.0,0.0,3.0,0.320406967,0.485550118,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.71055055,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,908.5000872000002,0.0,676.9817034,0.0,0.540358346,0.0,0.0,5.0,1.0,0.0,-15.44071878,0.0,2002.0,0.0,295.85098769999996,1.0,0.0,0.0,0.0,1.0,1.0,-5.278,0.0,1.0,8.0,-13.83425913,0.0,0.0,0.0,0.0,0.8339679720000001,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5762019660000001,1.0
783,0.0,0.0,295.0581074,0.0,-17.72909962,0.0,0.0,0.0,3.0,0.12208620699999999,0.670396411,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35418774,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,544.954736,0.0,865.8956652,0.0,0.669138273,0.0,0.0,1.0,0.0,0.0,-24.90925671,0.0,1997.0,1.0,182.6477688,0.0,0.0,0.0,1.0,2.0,0.0,-10.133,0.0,0.0,9.0,-0.05876819900000001,0.0,0.0,0.0,0.0,0.6533974889999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.419163588,0.0
784,0.0,0.0,455.636699,0.0,27.68716334,0.0,0.0,0.0,1.0,0.456405237,0.5778545820000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.72045012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.3879967,0.0,784.7942775,0.0,0.633135923,0.0,0.0,0.0,0.0,0.0,-22.38616958,1.0,2009.0,0.0,223.78640090000002,0.0,0.0,0.0,0.0,0.0,0.0,-12.215,0.0,0.0,6.0,-6.79663217,0.0,0.0,0.0,0.0,0.629399857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345269235,0.0
785,0.0,0.0,502.4122384,1.0,-10.39183333,0.0,2.0,0.0,1.0,0.240263248,0.684504333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67791624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7901852000001,0.0,428.2252846,0.0,0.6973522759999999,0.0,0.0,0.0,0.0,0.0,-18.17892137,0.0,0.0,0.0,424.8560335,0.0,0.0,0.0,1.0,0.0,0.0,-10.216000000000001,0.0,0.0,3.0,-16.3042094,0.0,0.0,0.0,0.0,0.513632303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378656486,0.0
786,0.0,0.0,314.4637545,0.0,3.4256926689999996,0.0,0.0,0.0,0.0,0.348781015,0.645256951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25671147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0942127000001,0.0,873.4807950999999,4.0,0.6979822840000001,0.0,0.0,6.0,0.0,0.0,-13.67014662,0.0,0.0,2.0,277.86498430000006,0.0,0.0,0.0,0.0,0.0,0.0,-3.628,0.0,0.0,1.0,-4.793744361,0.0,0.0,0.0,0.0,0.53813774,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400387757,0.0
787,0.0,0.0,275.8619387,0.0,0.133196875,0.0,0.0,0.0,0.0,0.285476042,0.674366485,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.20519688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4982027000001,0.0,817.3941711,0.0,0.747389437,0.0,0.0,0.0,0.0,0.0,-16.60273646,2.0,2010.0,0.0,278.6325439,0.0,0.0,0.0,0.0,0.0,0.0,-6.1160000000000005,0.0,0.0,11.0,-3.917722917,0.0,0.0,0.0,0.0,0.657826886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458730806,0.0
788,0.0,0.0,936.9557092,0.0,16.78486647,0.0,0.0,0.0,0.0,0.39264095,0.498273994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69091098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.2211767000001,0.0,2730.251789,0.0,0.611003793,0.0,0.0,0.0,0.0,0.0,-24.83778932,0.0,0.0,0.0,415.30896210000003,0.0,0.0,0.0,0.0,0.0,0.0,-9.062999999999999,0.0,0.0,0.0,37.55532344,0.0,0.0,0.0,0.0,0.49477114200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.217083534,0.0
789,1.0,0.0,320.44562510000003,0.0,-0.034463218999999996,0.0,0.0,0.0,1.0,0.23205244,0.55170471,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63050546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,606.8125286000001,0.0,598.3176601,0.0,0.660571648,0.0,0.0,0.0,0.0,0.0,-31.62922578,1.0,0.0,0.0,345.82394589999996,0.0,0.0,0.0,0.0,0.0,0.0,-21.498,0.0,0.0,4.0,-18.03216897,0.0,0.0,0.0,0.0,0.49544592200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294861262,0.0
790,0.0,0.0,430.96420470000004,0.0,2.536171131,0.0,0.0,0.0,0.0,0.354282738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21605952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.64282389999994,0.0,799.8490596,0.0,0.9207753129999999,0.0,0.0,0.0,0.0,0.0,-19.64164435,0.0,0.0,0.0,220.51240519999996,0.0,0.0,0.0,0.0,0.0,0.0,-9.22,0.0,0.0,0.0,-6.393300595,0.0,0.0,0.0,0.0,0.164853301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0,465.7278197,0.0,-7.033027201,0.0,0.0,0.0,0.0,0.211304939,0.52658863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6189592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.9843871,0.0,1652.8487910000001,0.0,0.6876218629999999,0.0,0.0,0.0,0.0,0.0,-20.75552112,0.0,0.0,0.0,192.4036827,0.0,0.0,0.0,0.0,0.0,0.0,-5.572,0.0,0.0,0.0,9.751046528,0.0,0.0,0.0,0.0,0.535555359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171532242,0.0
792,0.0,0.0,467.37600870000006,0.0,-13.02885081,0.0,0.0,0.0,3.0,0.32451085,0.662714936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,47.76279747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.7514183999999,0.0,1265.825088,1.0,0.7240136290000001,0.0,0.0,0.0,1.0,0.0,-17.10979566,0.0,1996.0,0.0,222.2688474,0.0,0.0,0.0,2.0,1.0,0.0,-4.224,0.0,0.0,4.0,0.043143760999999996,1.0,0.0,0.0,0.0,0.639614201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.464550281,0.0
793,0.0,0.0,683.4802859,0.0,5.682771357000001,0.0,0.0,0.0,1.0,0.370776382,0.650586663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.58275503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,785.8508524,0.0,339.4246208,0.0,0.736372845,0.0,0.0,0.0,1.0,0.0,-24.80209296,0.0,2001.0,0.0,605.8971115,0.0,0.0,0.0,2.0,0.0,0.0,-17.549,0.0,0.0,3.0,-31.2740603,0.0,0.0,0.0,0.0,0.5580077520000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414780659,0.0
794,0.0,0.0,304.28389599999997,0.0,16.25641201,0.0,0.0,0.0,2.0,0.44631843600000004,0.63371523,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.92734218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.3999791,0.0,660.6333566000001,0.0,0.75505221,0.0,0.0,0.0,0.0,0.0,-16.18641899,0.0,0.0,0.0,146.7316785,0.0,2.0,0.0,2.0,1.0,0.0,-7.105,0.0,0.0,4.0,-13.0936257,0.0,0.0,0.0,0.0,0.486957429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32609906,0.0
795,0.0,0.0,201.9351649,0.0,15.87699434,0.0,0.0,0.0,2.0,0.33737264200000006,0.635420645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96894057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.79781349999996,0.0,845.8072710000001,0.0,0.691952487,0.0,0.0,0.0,0.0,0.0,-24.58215283,0.0,0.0,0.0,205.950071,0.0,0.0,0.0,0.0,0.0,0.0,-12.237,0.0,0.0,1.0,-9.758015094,0.0,0.0,0.0,0.0,0.431707036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241224275,0.0
796,0.0,0.0,358.37005869999996,0.0,-25.879584299999998,1.0,0.0,0.0,0.0,0.70563964,0.744142555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.23392021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.84275559999998,0.0,249.07144849999997,1.0,0.811694169,0.0,1.0,7.0,0.0,0.0,-15.03371042,0.0,1982.0,0.0,170.42353930000002,0.0,1.0,0.0,0.0,0.0,0.0,-8.112,0.0,0.0,6.0,-23.66196525,0.0,0.0,0.0,0.0,0.597794859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.418895804,0.0
797,0.0,0.0,517.7700298000001,0.0,-13.54962952,0.0,0.0,0.0,0.0,0.207057887,0.633621335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.31883213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.1029934999999,0.0,538.8732772999999,0.0,0.6589880029999999,0.0,0.0,0.0,0.0,0.0,-23.82927786,2.0,1993.0,0.0,296.25208660000004,0.0,0.0,0.0,0.0,0.0,0.0,-14.375,0.0,0.0,2.0,-13.47747178,0.0,0.0,0.0,0.0,0.519779082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348000019,0.0
798,0.0,0.0,347.9721728,0.0,12.39513141,0.0,0.0,0.0,0.0,0.316089744,0.660029897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.47075641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.21488949999997,0.0,679.1588534,0.0,0.685765098,0.0,0.0,0.0,0.0,0.0,-15.98409455,0.0,0.0,0.0,217.6501644,0.0,0.0,0.0,0.0,0.0,0.0,-6.428999999999999,0.0,0.0,1.0,-9.239942308,0.0,0.0,0.0,0.0,0.470414614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310298996,0.0
799,0.0,0.0,569.7128899,1.0,-44.54783898,0.0,1.0,0.0,2.0,0.44846610200000003,0.7624615240000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.14092373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,582.6792385,0.0,676.9051923999999,0.0,0.8122036009999999,0.0,0.0,0.0,0.0,0.0,-21.51408192,0.0,1998.0,0.0,219.6406202,0.0,1.0,0.0,0.0,3.0,0.0,-10.672,0.0,0.0,8.0,0.07700565,0.0,0.0,0.0,0.0,0.6317418020000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46452545100000003,0.0
800,0.0,0.0,465.9276312,0.0,-22.72995113,0.0,0.0,0.0,0.0,0.441940579,0.655807451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.37585809,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.6551327999999,0.0,1735.4521100000002,0.0,0.7122585659999999,2.0,0.0,10.0,1.0,0.0,-25.76810907,0.0,0.0,0.0,274.5671313,0.0,0.0,0.0,5.0,0.0,0.0,-10.329,0.0,0.0,3.0,-25.30333737,0.0,0.0,0.0,1.0,0.617787589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.416644114,0.0
801,0.0,0.0,152.78478940000002,0.0,-9.481275964,0.0,0.0,0.0,0.0,0.337077151,0.714746743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61390801,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.9165557,0.0,126.0873278,10.0,0.7696280529999999,4.0,0.0,25.0,0.0,0.0,-13.91574481,0.0,2006.0,1.0,152.1645728,0.0,0.0,0.0,2.0,0.0,0.0,-7.57,0.0,0.0,1.0,-32.8020089,0.0,0.0,0.0,1.0,0.6339327260000001,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165294,1.0
802,1.0,0.0,270.7864236,0.0,-5.996164645,0.0,0.0,0.0,0.0,0.511357886,0.521098915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.63404159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0454136,0.0,614.3246487,0.0,0.582371641,0.0,0.0,0.0,0.0,0.0,-16.04104506,0.0,2005.0,0.0,313.39637650000003,0.0,0.0,0.0,0.0,0.0,0.0,-6.398,0.0,0.0,2.0,-13.28761958,0.0,0.0,0.0,0.0,0.45074317799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33121499,0.0
803,0.0,0.0,292.5493572,0.0,-14.21719169,0.0,0.0,0.0,0.0,0.23338813100000003,0.713785406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39.09494243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,427.60135460000004,0.0,1003.485376,0.0,0.7492011129999999,0.0,0.0,0.0,0.0,0.0,-26.13558694,2.0,0.0,0.0,232.29182459999998,0.0,0.0,0.0,1.0,0.0,0.0,-13.362,0.0,1.0,3.0,5.711040356,0.0,0.0,0.0,0.0,0.506976844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414196481,0.0
804,2.0,0.0,435.8844393,0.0,-41.47928047,0.0,0.0,0.0,0.0,0.38799843799999995,0.668081418,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.86929141,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,567.6984702999999,0.0,813.1282771000001,0.0,0.694304376,0.0,0.0,4.0,0.0,0.0,-24.19744453,0.0,1972.0,0.0,348.07713039999993,0.0,0.0,0.0,0.0,0.0,0.0,-13.637,0.0,1.0,8.0,2.384590625,0.0,0.0,0.0,0.0,0.528736353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.321366997,0.0
805,0.0,0.0,564.4319029,0.0,21.01318367,0.0,0.0,0.0,0.0,0.302809524,0.63409862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.39872789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.2196338,0.0,608.7684625,0.0,0.7660398509999999,0.0,0.0,0.0,0.0,0.0,-30.79856463,0.0,0.0,0.0,299.0876014,0.0,0.0,0.0,0.0,0.0,0.0,-22.729,0.0,0.0,0.0,-16.90936395,0.0,0.0,0.0,0.0,0.429693691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39046558,0.0
806,0.0,0.0,244.9541398,0.0,-5.345018411,0.0,1.0,0.0,0.0,0.25805717100000003,0.8270289009999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.35981395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.2232,0.0,610.0378135,0.0,0.8093886659999999,0.0,0.0,0.0,0.0,0.0,-16.78295058,1.0,0.0,0.0,257.62919480000005,0.0,0.0,0.0,0.0,1.0,0.0,-6.648,0.0,0.0,10.0,0.957579457,0.0,0.0,0.0,0.0,0.46642700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.35148963200000005,0.0
807,0.0,0.0,224.0062232,0.0,11.69333379,0.0,0.0,0.0,0.0,0.40541280700000004,0.6432328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.07723569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.550837,0.0,498.0281289,1.0,0.740575823,0.0,0.0,0.0,0.0,0.0,-20.92373842,0.0,1995.0,0.0,267.2925412,0.0,0.0,0.0,0.0,0.0,0.0,-11.907,0.0,0.0,0.0,-10.06464169,0.0,0.0,0.0,0.0,0.559278494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432011947,0.0
808,0.0,0.0,578.4505684,0.0,5.544758439,0.0,0.0,0.0,0.0,0.21591350199999998,0.5944263160000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.32431329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.9066968000001,0.0,1500.522398,0.0,0.6847832759999999,0.0,0.0,0.0,0.0,0.0,-24.91978059,0.0,0.0,0.0,331.18079910000006,0.0,0.0,0.0,0.0,0.0,0.0,-10.742,0.0,0.0,2.0,5.866806962,0.0,0.0,0.0,0.0,0.49550220700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322482578,0.0
809,0.0,0.0,832.0935532000001,0.0,0.152996032,0.0,0.0,0.0,0.0,0.253738095,0.693440825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32238492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0913047,0.0,1073.717034,0.0,0.81526597,0.0,0.0,1.0,0.0,0.0,-22.24823413,1.0,0.0,0.0,271.7829309,0.0,0.0,0.0,0.0,0.0,0.0,-10.238999999999999,0.0,1.0,0.0,-2.849031746,0.0,0.0,0.0,0.0,0.5168736829999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310600344,0.0
